,Date,State,Confirmed,Deaths,Recovered
11293,2021-02-03,Mizoram,4376,9,4334
11294,2021-02-03,Nagaland,12101,88,11958
11295,2021-02-03,Odisha,335211,1906,332377
11296,2021-02-03,Puducherry,39123,651,38186
11297,2021-02-03,Punjab,173674,5628,165924
11298,2021-02-03,Rajasthan,317674,2768,313108
11299,2021-02-03,Sikkim,6096,135,5876
11300,2021-02-03,Tamil Nadu,839352,12367,822468
11301,2021-02-03,Telengana,294924,1604,291312
11302,2021-02-03,Tripura,33351,391,32945
11303,2021-02-03,Uttar Pradesh,600642,8668,586967
11304,2021-02-03,Uttarakhand,96227,1651,93533
11305,2021-02-03,West Bengal,570380,10188,554887
11306,2021-02-04,Andaman and Nicobar Islands,4994,62,4932
11307,2021-02-04,Andhra Pradesh,888099,7157,879780
11308,2021-02-04,Arunachal Pradesh,16829,56,16764
11309,2021-02-04,Assam,217175,1083,214344
11310,2021-02-04,Bihar,259858,1508,257618
11311,2021-02-04,Chandigarh,21015,336,20493
11312,2021-02-04,Chhattisgarh,306370,3718,298337
11313,2021-02-04,Dadra and Nagar Haveli and Daman and Diu,3398,2,3392
11314,2021-02-04,Delhi,635481,10864,623409
11315,2021-02-04,Goa,53638,768,52109
11316,2021-02-04,Gujarat,262406,4391,255059
11317,2021-02-04,Haryana,268136,3024,264093
11318,2021-02-04,Himachal Pradesh,57646,981,56256
11319,2021-02-04,Jammu and Kashmir,124659,1941,122049
11320,2021-02-04,Jharkhand,118839,1077,117309
11321,2021-02-04,Karnataka,940596,12225,922437
11322,2021-02-04,Kerala,944709,3796,871548
11323,2021-02-04,Ladakh,9735,130,9535
11324,2021-02-04,Lakshadweep,122,0,61
11325,2021-02-04,Madhya Pradesh,255689,3816,249443
11326,2021-02-04,Maharashtra,2033266,51169,1943335
11327,2021-02-04,Manipur,29086,372,28603
11328,2021-02-04,Meghalaya,13774,147,13575
11329,2021-02-04,Mizoram,4376,9,4337
11330,2021-02-04,Nagaland,12117,88,11963
11331,2021-02-04,Odisha,335282,1906,332499
11332,2021-02-04,Puducherry,39146,652,38215
11333,2021-02-04,Punjab,173861,5628,166103
11334,2021-02-04,Rajasthan,317766,2770,313304
11335,2021-02-04,Sikkim,6098,135,5877
11336,2021-02-04,Tamil Nadu,839866,12371,823001
11337,2021-02-04,Telengana,295101,1606,291510
11338,2021-02-04,Tripura,33351,391,32948
11339,2021-02-04,Uttar Pradesh,600837,8674,587398
11340,2021-02-04,Uttarakhand,96281,1655,93629
11341,2021-02-04,West Bengal,570581,10195,555190
11342,2021-02-05,Andaman and Nicobar Islands,4994,62,4932
11343,2021-02-05,Andhra Pradesh,888178,7157,879867
11344,2021-02-05,Arunachal Pradesh,16829,56,16765
11345,2021-02-05,Assam,217186,1084,214374
11346,2021-02-05,Bihar,259936,1510,257702
11347,2021-02-05,Chandigarh,21036,337,20512
11348,2021-02-05,Chhattisgarh,306743,3724,298724
11349,2021-02-05,Dadra and Nagar Haveli and Daman and Diu,3398,2,3392
11350,2021-02-05,Delhi,635639,10871,623574
11351,2021-02-05,Goa,53717,770,52165
11352,2021-02-05,Gujarat,262681,4392,255489
11353,2021-02-05,Haryana,268209,3026,264221
11354,2021-02-05,Himachal Pradesh,57693,982,56272
11355,2021-02-05,Jammu and Kashmir,124719,1943,122124
11356,2021-02-05,Jharkhand,118897,1077,117373
11357,2021-02-05,Karnataka,941070,12227,922907
11358,2021-02-05,Kerala,950811,3813,877889
11359,2021-02-05,Ladakh,9740,130,9538
11360,2021-02-05,Lakshadweep,126,0,61
11361,2021-02-05,Madhya Pradesh,255855,3818,249706
11362,2021-02-05,Maharashtra,2036002,51215,1948674
11363,2021-02-05,Manipur,29099,372,28614
11364,2021-02-05,Meghalaya,13794,147,13584
11365,2021-02-05,Mizoram,4376,9,4342
11366,2021-02-05,Nagaland,12121,88,11970
11367,2021-02-05,Odisha,335369,1907,332611
11368,2021-02-05,Puducherry,39185,652,38240
11369,2021-02-05,Punjab,174057,5635,166263
11370,2021-02-05,Rajasthan,317905,2771,313496
11371,2021-02-05,Sikkim,6103,135,5886
11372,2021-02-05,Tamil Nadu,840360,12375,823518
11373,2021-02-05,Telengana,295270,1607,291699
11374,2021-02-05,Tripura,33352,391,32949
11375,2021-02-05,Uttar Pradesh,600970,8680,587661
11376,2021-02-05,Uttarakhand,96384,1659,93723
11377,2021-02-05,West Bengal,570787,10199,555491
11378,2021-02-06,Andaman and Nicobar Islands,4997,62,4932
11379,2021-02-06,Andhra Pradesh,888275,7158,880046
11380,2021-02-06,Arunachal Pradesh,16829,56,16765
11381,2021-02-06,Assam,217193,1084,214403
11382,2021-02-06,Bihar,260034,1512,257914
11383,2021-02-06,Chandigarh,21060,338,20535
11384,2021-02-06,Chhattisgarh,307079,3732,298987
11385,2021-02-06,Dadra and Nagar Haveli and Daman and Diu,3398,2,3394
11386,2021-02-06,Delhi,635793,10873,623714
11387,2021-02-06,Goa,53773,770,52243
11388,2021-02-06,Gujarat,262948,4393,255914
11389,2021-02-06,Haryana,268293,3027,264317
11390,2021-02-06,Himachal Pradesh,57764,982,56320
11391,2021-02-06,Jammu and Kashmir,124785,1944,122187
11392,2021-02-06,Jharkhand,118938,1077,117420
11393,2021-02-06,Karnataka,941500,12230,923377
11394,2021-02-06,Kerala,956421,3832,884542
11395,2021-02-06,Ladakh,9743,130,9541
11396,2021-02-06,Lakshadweep,141,0,65
11397,2021-02-06,Madhya Pradesh,256017,3819,250005
11398,2021-02-06,Maharashtra,2038630,51255,1952187
11399,2021-02-06,Manipur,29110,372,28625
11400,2021-02-06,Meghalaya,13821,147,13593
11401,2021-02-06,Mizoram,4381,9,4345
11402,2021-02-06,Nagaland,12126,88,11970
11403,2021-02-06,Odisha,335466,1908,332733
11404,2021-02-06,Puducherry,39235,654,38267
11405,2021-02-06,Punjab,174256,5635,166477
11406,2021-02-06,Rajasthan,318021,2771,313669
11407,2021-02-06,Sikkim,6105,135,5893
11408,2021-02-06,Tamil Nadu,840849,12379,824024
11409,2021-02-06,Telengana,295431,1608,291846
11410,2021-02-06,Tripura,33352,391,32950
11411,2021-02-06,Uttar Pradesh,601128,8682,587984
11412,2021-02-06,Uttarakhand,96431,1662,93824
11413,2021-02-06,West Bengal,570981,10201,555788
11414,2021-02-07,Andaman and Nicobar Islands,5000,62,4932
11415,2021-02-07,Andhra Pradesh,888350,7159,880179
11416,2021-02-07,Arunachal Pradesh,16830,56,16767
11417,2021-02-07,Assam,217202,1084,214423
11418,2021-02-07,Bihar,260095,1515,257971
11419,2021-02-07,Chandigarh,21088,339,20565
11420,2021-02-07,Chhattisgarh,307339,3735,299284
11421,2021-02-07,Dadra and Nagar Haveli and Daman and Diu,3398,2,3395
11422,2021-02-07,Delhi,635916,10877,623865
11423,2021-02-07,Goa,53838,770,52299
11424,2021-02-07,Gujarat,263200,4394,256315
11425,2021-02-07,Haryana,268364,3027,264429
11426,2021-02-07,Himachal Pradesh,57851,983,56371
11427,2021-02-07,Jammu and Kashmir,124850,1944,122275
11428,2021-02-07,Jharkhand,118979,1077,117474
11429,2021-02-07,Karnataka,942031,12233,923811
11430,2021-02-07,Kerala,962363,3848,890720
11431,2021-02-07,Ladakh,9744,130,9542
11432,2021-02-07,Lakshadweep,151,0,65
11433,2021-02-07,Madhya Pradesh,256214,3820,250320
11434,2021-02-07,Maharashtra,2041398,51280,1953926
11435,2021-02-07,Manipur,29117,372,28636
11436,2021-02-07,Meghalaya,13845,147,13596
11437,2021-02-07,Mizoram,4382,9,4350
11438,2021-02-07,Nagaland,12148,88,11975
11439,2021-02-07,Odisha,335548,1909,332842
11440,2021-02-07,Puducherry,39270,654,38299
11441,2021-02-07,Punjab,174439,5640,166643
11442,2021-02-07,Rajasthan,318118,2772,313819
11443,2021-02-07,Sikkim,6108,135,5898
11444,2021-02-07,Tamil Nadu,841326,12382,824527
11445,2021-02-07,Telengana,295581,1610,292032
11446,2021-02-07,Tripura,33352,391,32950
11447,2021-02-07,Uttar Pradesh,601272,8686,588148
11448,2021-02-07,Uttarakhand,96478,1664,93877
11449,2021-02-07,West Bengal,571178,10202,556081
11450,2021-02-08,Andaman and Nicobar Islands,5001,62,4932
11451,2021-02-08,Andhra Pradesh,888423,7159,880261
11452,2021-02-08,Arunachal Pradesh,16830,56,16767
11453,2021-02-08,Assam,217210,1084,214447
11454,2021-02-08,Bihar,260270,1516,258221
11455,2021-02-08,Chandigarh,21107,340,20598
11456,2021-02-08,Chhattisgarh,307525,3741,299494
11457,2021-02-08,Dadra and Nagar Haveli and Daman and Diu,3398,2,3395
11458,2021-02-08,Delhi,636035,10879,624044
11459,2021-02-08,Goa,53880,772,52347
11460,2021-02-08,Gujarat,263444,4395,256670
11461,2021-02-08,Haryana,268431,3029,264519
11462,2021-02-08,Himachal Pradesh,57896,984,56448
11463,2021-02-08,Jammu and Kashmir,124909,1944,122335
11464,2021-02-08,Jharkhand,119017,1078,117508
11465,2021-02-08,Karnataka,942518,12236,924304
11466,2021-02-08,Kerala,968438,3867,896668
11467,2021-02-08,Ladakh,9747,130,9545
11468,2021-02-08,Lakshadweep,153,0,65
11469,2021-02-08,Madhya Pradesh,256398,3820,250537
11470,2021-02-08,Maharashtra,2044071,51310,1955548
11471,2021-02-08,Manipur,29126,373,28654
11472,2021-02-08,Meghalaya,13885,147,13601
11473,2021-02-08,Mizoram,4383,9,4350
11474,2021-02-08,Nagaland,12158,88,11975
11475,2021-02-08,Odisha,335620,1909,332948
11476,2021-02-08,Puducherry,39292,654,38326
11477,2021-02-08,Punjab,174646,5642,166828
11478,2021-02-08,Rajasthan,318193,2772,313957
11479,2021-02-08,Sikkim,6110,135,5905
11480,2021-02-08,Tamil Nadu,841797,12383,825025
11481,2021-02-08,Telengana,295682,1611,292229
11482,2021-02-08,Tripura,33352,391,32953
11483,2021-02-08,Uttar Pradesh,601385,8687,588818
11484,2021-02-08,Uttarakhand,96493,1668,93913
11485,2021-02-08,West Bengal,571371,10207,556370
11486,2021-02-09,Andaman and Nicobar Islands,5005,62,4932
11487,2021-02-09,Andhra Pradesh,888485,7160,880363
11488,2021-02-09,Arunachal Pradesh,16831,56,16770
11489,2021-02-09,Assam,217229,1085,214473
11490,2021-02-09,Bihar,260670,1517,258771
11491,2021-02-09,Chandigarh,21133,341,20623
11492,2021-02-09,Chhattisgarh,307790,3744,299856
11493,2021-02-09,Dadra and Nagar Haveli and Daman and Diu,3398,2,3396
11494,2021-02-09,Delhi,636160,10882,624182
11495,2021-02-09,Goa,53937,772,52432
11496,2021-02-09,Gujarat,263676,4396,257120
11497,2021-02-09,Haryana,268507,3029,264608
11498,2021-02-09,Himachal Pradesh,57925,984,56483
11499,2021-02-09,Jammu and Kashmir,124952,1944,122415
11500,2021-02-09,Jharkhand,119055,1078,117539
11501,2021-02-09,Karnataka,942846,12239,924654
11502,2021-02-09,Kerala,972180,3883,902627
11503,2021-02-09,Ladakh,9753,130,9552
11504,2021-02-09,Lakshadweep,154,0,76
11505,2021-02-09,Madhya Pradesh,256591,3823,250727
11506,2021-02-09,Maharashtra,2046287,51325,1958971
11507,2021-02-09,Manipur,29130,373,28672
11508,2021-02-09,Meghalaya,13886,148,13604
11509,2021-02-09,Mizoram,4386,9,4353
11510,2021-02-09,Nagaland,12160,88,11988
11511,2021-02-09,Odisha,335692,1910,333031
11512,2021-02-09,Puducherry,39318,655,38354
11513,2021-02-09,Punjab,174838,5653,167073
11514,2021-02-09,Rajasthan,318294,2774,314050
11515,2021-02-09,Sikkim,6110,135,5908
11516,2021-02-09,Tamil Nadu,842261,12387,825520
11517,2021-02-09,Telengana,295831,1612,292415
11518,2021-02-09,Tripura,33353,391,32955
11519,2021-02-09,Uttar Pradesh,601455,8691,589322
11520,2021-02-09,Uttarakhand,96536,1671,94057
11521,2021-02-09,West Bengal,571490,10209,556649
11522,2021-02-10,Andaman and Nicobar Islands,5007,62,4932
11523,2021-02-10,Andhra Pradesh,888555,7160,880478
11524,2021-02-10,Arunachal Pradesh,16831,56,16771
11525,2021-02-10,Assam,217256,1086,214490
11526,2021-02-10,Bihar,261092,1518,259074
11527,2021-02-10,Chandigarh,21154,342,20644
11528,2021-02-10,Chhattisgarh,307996,3746,300078
11529,2021-02-10,Dadra and Nagar Haveli and Daman and Diu,3398,2,3396
11530,2021-02-10,Delhi,636260,10882,624326
11531,2021-02-10,Goa,53996,774,52530
11532,2021-02-10,Gujarat,263910,4397,257473
11533,2021-02-10,Haryana,268600,3033,264713
11534,2021-02-10,Himachal Pradesh,57993,987,56551
11535,2021-02-10,Jammu and Kashmir,125007,1944,122470
11536,2021-02-10,Jharkhand,119116,1078,117574
11537,2021-02-10,Karnataka,943212,12241,925167
11538,2021-02-10,Kerala,977394,3902,909102
11539,2021-02-10,Ladakh,9758,130,9569
11540,2021-02-10,Lakshadweep,166,0,93
11541,2021-02-10,Madhya Pradesh,256758,3825,250946
11542,2021-02-10,Maharashtra,2048802,51360,1961525
11543,2021-02-10,Manipur,29137,373,28687
11544,2021-02-10,Meghalaya,13893,148,13608
11545,2021-02-10,Mizoram,4388,9,4358
11546,2021-02-10,Nagaland,12166,88,11990
11547,2021-02-10,Odisha,335797,1910,333139
11548,2021-02-10,Puducherry,39353,655,38391
11549,2021-02-10,Punjab,175023,5661,167285
11550,2021-02-10,Rajasthan,318384,2774,314175
11551,2021-02-10,Sikkim,6110,135,5912
11552,2021-02-10,Tamil Nadu,842730,12391,826011
11553,2021-02-10,Telengana,295988,1613,292578
11554,2021-02-10,Tripura,33353,391,32955
11555,2021-02-10,Uttar Pradesh,601562,8691,589565
11556,2021-02-10,Uttarakhand,96590,1673,94127
11557,2021-02-10,West Bengal,571636,10215,556925
11558,2021-02-11,Andaman and Nicobar Islands,5007,62,4932
11559,2021-02-11,Andhra Pradesh,888605,7161,880599
11560,2021-02-11,Arunachal Pradesh,16831,56,16771
11561,2021-02-11,Assam,217267,1086,214507
11562,2021-02-11,Bihar,261511,1520,259234
11563,2021-02-11,Chandigarh,21171,343,20670
11564,2021-02-11,Chhattisgarh,308218,3755,300390
11565,2021-02-11,Dadra and Nagar Haveli and Daman and Diu,3398,2,3396
11566,2021-02-11,Delhi,636387,10884,624326
11567,2021-02-11,Goa,54068,776,52594
11568,2021-02-11,Gujarat,264165,4397,257968
11569,2021-02-11,Haryana,268677,3033,264820
11570,2021-02-11,Himachal Pradesh,58076,988,56600
11571,2021-02-11,Jammu and Kashmir,125052,1945,122502
11572,2021-02-11,Jharkhand,119161,1081,117616
11573,2021-02-11,Karnataka,943627,12244,925489
11574,2021-02-11,Kerala,983374,3920,914847
11575,2021-02-11,Ladakh,9762,130,9572
11576,2021-02-11,Lakshadweep,181,0,118
11577,2021-02-11,Madhya Pradesh,253072,3827,251121
11578,2021-02-11,Maharashtra,2052253,51390,1963946
11579,2021-02-11,Manipur,29148,373,28726
11580,2021-02-11,Meghalaya,13924,148,13612
11581,2021-02-11,Mizoram,4390,9,4359
11582,2021-02-11,Nagaland,12168,88,11993
11583,2021-02-11,Odisha,335889,1910,333220
11584,2021-02-11,Puducherry,39372,656,38423
11585,2021-02-11,Punjab,175252,5675,167465
11586,2021-02-11,Rajasthan,318491,2777,314264
11587,2021-02-11,Sikkim,6111,135,5916
11588,2021-02-11,Tamil Nadu,843209,12396,826504
11589,2021-02-11,Telengana,296134,1613,292696
11590,2021-02-11,Tripura,33353,391,32957
11591,2021-02-11,Uttar Pradesh,601723,8696,589771
11592,2021-02-11,Uttarakhand,96625,1673,94240
11593,2021-02-11,West Bengal,571815,10220,557208
11594,2021-02-12,Andaman and Nicobar Islands,5007,62,4932
11595,2021-02-12,Andhra Pradesh,888692,7161,880678
11596,2021-02-12,Arunachal Pradesh,16832,56,16771
11597,2021-02-12,Assam,217277,1086,214530
11598,2021-02-12,Bihar,261568,1521,259347
11599,2021-02-12,Chandigarh,21184,344,20700
11600,2021-02-12,Chhattisgarh,308472,3759,301238
11601,2021-02-12,Dadra and Nagar Haveli and Daman and Diu,3398,2,3396
11602,2021-02-12,Delhi,636529,10886,624592
11603,2021-02-12,Goa,54113,776,52653
11604,2021-02-12,Gujarat,264450,4399,258270
11605,2021-02-12,Haryana,268783,3034,264901
11606,2021-02-12,Himachal Pradesh,58112,989,56630
11607,2021-02-12,Jammu and Kashmir,125117,1947,122542
11608,2021-02-12,Jharkhand,119206,1081,117669
11609,2021-02-12,Karnataka,944057,12251,925829
11610,2021-02-12,Kerala,988655,3936,920539
11611,2021-02-12,Ladakh,9762,130,9580
11612,2021-02-12,Lakshadweep,187,0,119
11613,2021-02-12,Madhya Pradesh,257068,3828,251320
11614,2021-02-12,Maharashtra,2052905,51415,1970053
11615,2021-02-12,Manipur,29155,373,28729
11616,2021-02-12,Meghalaya,13931,148,13617
11617,2021-02-12,Mizoram,4391,9,4361
11618,2021-02-12,Nagaland,12175,88,11998
11619,2021-02-12,Odisha,335984,1910,333280
11620,2021-02-12,Puducherry,39397,656,38445
11621,2021-02-12,Punjab,175558,5682,167652
11622,2021-02-12,Rajasthan,318602,2779,314438
11623,2021-02-12,Sikkim,6113,135,5916
11624,2021-02-12,Tamil Nadu,843690,12402,826994
11625,2021-02-12,Telengana,296277,1614,292848
11626,2021-02-12,Tripura,33353,391,32959
11627,2021-02-12,Uttar Pradesh,601898,8696,589882
11628,2021-02-12,Uttarakhand,96673,1676,94328
11629,2021-02-12,West Bengal,572032,10225,557494
11630,2021-02-13,Andaman and Nicobar Islands,5007,62,4934
11631,2021-02-13,Andhra Pradesh,888760,7162,880784
11632,2021-02-13,Arunachal Pradesh,16832,56,16771
11633,2021-02-13,Assam,217285,1086,214542
11634,2021-02-13,Bihar,261646,1522,259433
11635,2021-02-13,Chandigarh,21203,344,20717
11636,2021-02-13,Chhattisgarh,308701,3766,301648
11637,2021-02-13,Dadra and Nagar Haveli and Daman and Diu,3398,2,3396
11638,2021-02-13,Delhi,636670,10889,624728
11639,2021-02-13,Goa,54152,777,52780
11640,2021-02-13,Gujarat,264718,4400,258551
11641,2021-02-13,Haryana,268887,3035,265015
11642,2021-02-13,Himachal Pradesh,58142,990,56647
11643,2021-02-13,Jammu and Kashmir,125208,1948,122626
11644,2021-02-13,Jharkhand,119242,1081,117720
11645,2021-02-13,Karnataka,944437,12259,926234
11646,2021-02-13,Kerala,994052,3954,925871
11647,2021-02-13,Ladakh,9763,130,9583
11648,2021-02-13,Lakshadweep,188,0,119
11649,2021-02-13,Madhya Pradesh,257229,3829,251538
11650,2021-02-13,Maharashtra,2056575,51451,1972475
11651,2021-02-13,Manipur,29166,373,28737
11652,2021-02-13,Meghalaya,13932,148,13620
11653,2021-02-13,Mizoram,4392,9,4363
11654,2021-02-13,Nagaland,12176,88,12011
11655,2021-02-13,Odisha,336042,1910,333351
11656,2021-02-13,Puducherry,39416,656,38476
11657,2021-02-13,Punjab,175804,5690,167814
11658,2021-02-13,Rajasthan,318710,2780,314523
11659,2021-02-13,Sikkim,6116,135,5920
11660,2021-02-13,Tamil Nadu,844173,12408,827480
11661,2021-02-13,Telengana,296428,1614,293033
11662,2021-02-13,Tripura,33353,391,32960
11663,2021-02-13,Uttar Pradesh,602001,8698,590071
11664,2021-02-13,Uttarakhand,96722,1678,94396
11665,2021-02-13,West Bengal,572220,10229,557758
11666,2021-02-14,Andaman and Nicobar Islands,5009,62,4938
11667,2021-02-14,Andhra Pradesh,888814,7162,880855
11668,2021-02-14,Arunachal Pradesh,16832,56,16772
11669,2021-02-14,Assam,217288,1087,214570
11670,2021-02-14,Bihar,261690,1524,259513
11671,2021-02-14,Chandigarh,21220,345,20752
11672,2021-02-14,Chhattisgarh,308930,3771,301904
11673,2021-02-14,Dadra and Nagar Haveli and Daman and Diu,3400,2,3396
11674,2021-02-14,Delhi,636796,10889,624866
11675,2021-02-14,Goa,54193,778,52831
11676,2021-02-14,Gujarat,264997,4400,258834
11677,2021-02-14,Haryana,268969,3039,265085
11678,2021-02-14,Himachal Pradesh,58201,992,56685
11679,2021-02-14,Jammu and Kashmir,125268,1949,122703
11680,2021-02-14,Jharkhand,119283,1082,117749
11681,2021-02-14,Karnataka,944856,12263,926664
11682,2021-02-14,Kerala,999523,3970,931706
11683,2021-02-14,Ladakh,9765,130,9586
11684,2021-02-14,Lakshadweep,224,0,134
11685,2021-02-14,Madhya Pradesh,257423,3829,251765
11686,2021-02-14,Maharashtra,2060186,51489,1974248
11687,2021-02-14,Manipur,29183,373,28744
11688,2021-02-14,Meghalaya,13937,148,13623
11689,2021-02-14,Mizoram,4392,9,4363
11690,2021-02-14,Nagaland,12183,88,12019
11691,2021-02-14,Odisha,336101,1910,333451
11692,2021-02-14,Puducherry,39440,656,38500
11693,2021-02-14,Punjab,176064,5694,168035
11694,2021-02-14,Rajasthan,318820,2781,314630
11695,2021-02-14,Sikkim,6116,135,5922
11696,2021-02-14,Tamil Nadu,844650,12413,827962
11697,2021-02-14,Telengana,296574,1616,293210
11698,2021-02-14,Tripura,33353,391,32960
11699,2021-02-14,Uttar Pradesh,602089,8699,590292
11700,2021-02-14,Uttarakhand,96766,1680,94449
11701,2021-02-14,West Bengal,572405,10230,558015
11702,2021-02-15,Andaman and Nicobar Islands,5009,62,4938
11703,2021-02-15,Andhra Pradesh,888869,7162,880972
11704,2021-02-15,Arunachal Pradesh,16832,56,16773
11705,2021-02-15,Assam,217293,1087,214585
11706,2021-02-15,Bihar,261741,1525,259591
11707,2021-02-15,Chandigarh,21238,346,20765
11708,2021-02-15,Chhattisgarh,309099,3772,302069
11709,2021-02-15,Dadra and Nagar Haveli and Daman and Diu,3400,2,3396
11710,2021-02-15,Delhi,636946,10891,625024
11711,2021-02-15,Goa,54235,779,52910
11712,2021-02-15,Gujarat,265244,4401,259104
11713,2021-02-15,Haryana,269046,3039,265155
11714,2021-02-15,Himachal Pradesh,58222,994,56817
11715,2021-02-15,Jammu and Kashmir,125341,1951,122768
11716,2021-02-15,Jharkhand,119316,1082,117773
11717,2021-02-15,Karnataka,945270,12265,927150
11718,2021-02-15,Kerala,1004135,3985,936398
11719,2021-02-15,Ladakh,9767,130,9592
11720,2021-02-15,Lakshadweep,233,0,136
11721,2021-02-15,Madhya Pradesh,257646,3834,251970
11722,2021-02-15,Maharashtra,2064278,51529,1975603
11723,2021-02-15,Manipur,29196,373,28748
11724,2021-02-15,Meghalaya,13942,148,13645
11725,2021-02-15,Mizoram,4392,9,4366
11726,2021-02-15,Nagaland,12189,88,12028
11727,2021-02-15,Odisha,336174,1910,333554
11728,2021-02-15,Puducherry,39448,657,38533
11729,2021-02-15,Punjab,176296,5697,168239
11730,2021-02-15,Rajasthan,318923,2781,314733
11731,2021-02-15,Sikkim,6118,135,5927
11732,2021-02-15,Tamil Nadu,845120,12419,828441
11733,2021-02-15,Telengana,296673,1618,293379
11734,2021-02-15,Tripura,33353,391,32960
11735,2021-02-15,Uttar Pradesh,602190,8702,590448
11736,2021-02-15,Uttarakhand,96820,1680,94453
11737,2021-02-15,West Bengal,572595,10232,558277
11738,2021-02-16,Andaman and Nicobar Islands,5009,62,4938
11739,2021-02-16,Andhra Pradesh,888899,7163,881041
11740,2021-02-16,Arunachal Pradesh,16833,56,16774
11741,2021-02-16,Assam,217304,1089,214601
11742,2021-02-16,Bihar,261785,1527,259670
11743,2021-02-16,Chandigarh,21264,346,20789
11744,2021-02-16,Chhattisgarh,309373,3777,302557
11745,2021-02-16,Dadra and Nagar Haveli and Daman and Diu,3400,2,3396
11746,2021-02-16,Delhi,637087,10893,625158
11747,2021-02-16,Goa,54275,781,52969
11748,2021-02-16,Gujarat,265493,4401,259384
11749,2021-02-16,Haryana,269154,3039,265212
11750,2021-02-16,Himachal Pradesh,58243,994,56851
11751,2021-02-16,Jammu and Kashmir,125405,1951,122837
11752,2021-02-16,Jharkhand,119354,1084,117806
11753,2021-02-16,Karnataka,945638,12267,927580
11754,2021-02-16,Kerala,1007019,3998,941471
11755,2021-02-16,Ladakh,9773,130,9595
11756,2021-02-16,Lakshadweep,234,0,143
11757,2021-02-16,Madhya Pradesh,257849,3838,252164
11758,2021-02-16,Maharashtra,2067643,51552,1978708
11759,2021-02-16,Manipur,29204,373,28755
11760,2021-02-16,Meghalaya,13942,148,13666
11761,2021-02-16,Mizoram,4395,10,4367
11762,2021-02-16,Nagaland,12189,88,12043
11763,2021-02-16,Odisha,336262,1911,333637
11764,2021-02-16,Puducherry,39468,658,38574
11765,2021-02-16,Punjab,176520,5707,168456
11766,2021-02-16,Rajasthan,319005,2781,314859
11767,2021-02-16,Sikkim,6118,135,5929
11768,2021-02-16,Tamil Nadu,845575,12425,828918
11769,2021-02-16,Telengana,296802,1619,293540
11770,2021-02-16,Tripura,33353,391,32960
11771,2021-02-16,Uttar Pradesh,602248,8704,590570
11772,2021-02-16,Uttarakhand,96867,1680,94572
11773,2021-02-16,West Bengal,572728,10233,558535
11774,2021-02-17,Andaman and Nicobar Islands,5013,62,4943
11775,2021-02-17,Andhra Pradesh,888959,7163,881181
11776,2021-02-17,Arunachal Pradesh,16833,56,16774
11777,2021-02-17,Assam,217309,1089,214615
11778,2021-02-17,Bihar,261841,1528,259748
11779,2021-02-17,Chandigarh,21293,347,20813
11780,2021-02-17,Chhattisgarh,309623,3783,302935
11781,2021-02-17,Dadra and Nagar Haveli and Daman and Diu,3400,2,3396
11782,2021-02-17,Delhi,637181,10894,625268
11783,2021-02-17,Goa,54323,784,53035
11784,2021-02-17,Gujarat,265756,4402,259655
11785,2021-02-17,Haryana,269240,3040,265381
11786,2021-02-17,Himachal Pradesh,58262,994,56898
11787,2021-02-17,Jammu and Kashmir,125463,1951,122883
11788,2021-02-17,Jharkhand,119394,1084,117850
11789,2021-02-17,Karnataka,946076,12273,927924
11790,2021-02-17,Kerala,1011956,4016,946910
11791,2021-02-17,Ladakh,9779,130,9601
11792,2021-02-17,Lakshadweep,251,0,158
11793,2021-02-17,Madhya Pradesh,258082,3841,252385
11794,2021-02-17,Maharashtra,2071306,51591,1981408
11795,2021-02-17,Manipur,29213,373,28757
11796,2021-02-17,Meghalaya,13944,148,13696
11797,2021-02-17,Mizoram,4396,10,4368
11798,2021-02-17,Nagaland,12190,90,12059
11799,2021-02-17,Odisha,336322,1912,333700
11800,2021-02-17,Puducherry,39488,658,38617
11801,2021-02-17,Punjab,176767,5712,168654
11802,2021-02-17,Rajasthan,319065,2781,315027
11803,2021-02-17,Sikkim,6121,135,5930
11804,2021-02-17,Tamil Nadu,846026,12432,829388
11805,2021-02-17,Telengana,296950,1620,293690
11806,2021-02-17,Tripura,33355,391,32960
11807,2021-02-17,Uttar Pradesh,602344,8704,590787
11808,2021-02-17,Uttarakhand,96920,1682,94674
11809,2021-02-17,West Bengal,572879,10235,558790
11810,2021-02-18,Andaman and Nicobar Islands,5014,62,4944
11811,2021-02-18,Andhra Pradesh,889010,7165,881238
11812,2021-02-18,Arunachal Pradesh,16833,56,16774
11813,2021-02-18,Assam,217330,1090,214628
11814,2021-02-18,Bihar,261879,1529,259830
11815,2021-02-18,Chandigarh,21322,348,20832
11816,2021-02-18,Chhattisgarh,309934,3788,303137
11817,2021-02-18,Dadra and Nagar Haveli and Daman and Diu,3402,2,3396
11818,2021-02-18,Delhi,637315,10894,625343
11819,2021-02-18,Goa,54369,786,53074
11820,2021-02-18,Gujarat,266034,4403,259928
11821,2021-02-18,Haryana,269322,3041,265455
11822,2021-02-18,Himachal Pradesh,58296,994,56948
11823,2021-02-18,Jammu and Kashmir,125547,1951,122939
11824,2021-02-18,Jharkhand,119439,1084,117889
11825,2021-02-18,Karnataka,946454,12276,928461
11826,2021-02-18,Kerala,1016848,4032,951742
11827,2021-02-18,Ladakh,9782,130,9604
11828,2021-02-18,Lakshadweep,261,0,164
